symbol,date,close,high,low,open
AAPL,2021-02-19 18:35:00+00:00,129.185,129.225,128.915,128.92
AAPL,2021-02-19 18:40:00+00:00,129.25,129.28,129.14,129.185
AAPL,2021-02-19 18:45:00+00:00,129.18,129.285,129.17,129.24
AAPL,2021-02-19 18:50:00+00:00,129.07,129.2,128.95,129.165
AAPL,2021-02-19 18:55:00+00:00,129.14,129.185,129.02,129.06
AAPL,2021-02-19 19:00:00+00:00,129.375,129.375,129.12,129.145
AAPL,2021-02-19 19:05:00+00:00,129.275,129.54,129.245,129.355
AAPL,2021-02-19 19:10:00+00:00,129.21,129.33,129.2,129.29
AAPL,2021-02-19 19:15:00+00:00,129.34,129.41,129.165,129.21
AAPL,2021-02-19 19:20:00+00:00,129.03,129.35,128.985,129.345
AAPL,2021-02-19 19:25:00+00:00,128.87,129.055,128.84,129.035
AAPL,2021-02-19 19:30:00+00:00,128.98,129.065,128.87,128.88
AAPL,2021-02-19 19:35:00+00:00,128.99,129.02,128.915,128.98
AAPL,2021-02-19 19:40:00+00:00,129.1,129.105,128.95,128.99
AAPL,2021-02-19 19:45:00+00:00,129.175,129.22,129.02,129.07
AAPL,2021-02-19 19:50:00+00:00,129.255,129.26,129.09,129.145
AAPL,2021-02-19 19:55:00+00:00,129.63,129.65,129.255,129.255
AAPL,2021-02-19 20:00:00+00:00,129.82,129.845,129.61,129.64
AAPL,2021-02-19 20:05:00+00:00,129.665,129.825,129.59,129.805
AAPL,2021-02-19 20:10:00+00:00,129.77,129.94,129.645,129.655
AAPL,2021-02-19 20:15:00+00:00,129.92,129.95,129.715,129.76
AAPL,2021-02-19 20:20:00+00:00,129.86,129.95,129.795,129.93
AAPL,2021-02-19 20:25:00+00:00,129.88,129.92,129.755,129.86
AAPL,2021-02-19 20:30:00+00:00,129.88,129.96,129.83,129.88
AAPL,2021-02-19 20:35:00+00:00,129.945,129.98,129.86,129.865
AAPL,2021-02-19 20:40:00+00:00,129.85,129.985,129.83,129.95
AAPL,2021-02-19 20:45:00+00:00,129.895,130.09,129.825,129.85
AAPL,2021-02-19 20:50:00+00:00,129.81,129.98,129.75,129.87
AAPL,2021-02-19 20:55:00+00:00,129.815,129.95,129.75,129.805
AAPL,2021-02-19 21:00:00+00:00,129.815,129.815,129.815,129.815
AAPL,2021-02-22 14:30:00+00:00,128.09,129.71,127.94,128.025
AAPL,2021-02-22 14:35:00+00:00,128.475,128.76,127.82,128.05
AAPL,2021-02-22 14:40:00+00:00,128.56,128.59,128.0,128.48
AAPL,2021-02-22 14:45:00+00:00,128.905,128.98,128.395,128.625
AAPL,2021-02-22 14:50:00+00:00,128.7,129.035,128.57,128.93
AAPL,2021-02-22 14:55:00+00:00,128.46,128.83,128.43,128.695
AAPL,2021-02-22 15:00:00+00:00,128.535,128.87,128.39,128.51
AAPL,2021-02-22 15:05:00+00:00,128.035,128.565,127.89,128.555
AAPL,2021-02-22 15:10:00+00:00,128.16,128.37,127.905,128.025
AAPL,2021-02-22 15:15:00+00:00,127.75,128.145,127.61,128.14
AAPL,2021-02-22 15:20:00+00:00,127.27,127.885,127.265,127.735
AAPL,2021-02-22 15:25:00+00:00,127.12,127.31,126.82,127.25
AAPL,2021-02-22 15:30:00+00:00,126.735,127.25,126.62,127.1
AAPL,2021-02-22 15:35:00+00:00,126.79,126.935,126.55,126.76
AAPL,2021-02-22 15:40:00+00:00,127.07,127.11,126.68,126.84
AAPL,2021-02-22 15:45:00+00:00,126.885,127.035,126.845,127.02
AAPL,2021-02-22 15:50:00+00:00,126.31,126.94,126.24,126.895
AAPL,2021-02-22 15:55:00+00:00,125.925,126.39,125.6,126.295
AAPL,2021-02-22 16:00:00+00:00,126.24,126.28,125.8,125.925
AAPL,2021-02-22 16:05:00+00:00,126.145,126.375,126.05,126.21
AAPL,2021-02-22 16:10:00+00:00,126.37,126.45,126.07,126.165
AAPL,2021-02-22 16:15:00+00:00,126.57,126.615,126.18,126.36
AAPL,2021-02-22 16:20:00+00:00,126.825,126.835,126.55,126.575
AAPL,2021-02-22 16:25:00+00:00,126.86,126.975,126.795,126.825
AAPL,2021-02-22 16:30:00+00:00,126.665,126.96,126.64,126.865
AAPL,2021-02-22 16:35:00+00:00,126.83,126.95,126.635,126.68
AAPL,2021-02-22 16:40:00+00:00,127.065,127.18,126.81,126.83
AAPL,2021-02-22 16:45:00+00:00,127.04,127.25,126.92,127.065
AAPL,2021-02-22 16:50:00+00:00,126.98,127.175,126.96,127.05
AAPL,2021-02-22 16:55:00+00:00,126.905,127.09,126.79,126.98
AAPL,2021-02-22 17:00:00+00:00,126.805,126.905,126.765,126.905
AAPL,2021-02-22 17:05:00+00:00,126.57,126.805,126.57,126.795
AAPL,2021-02-22 17:10:00+00:00,126.555,126.685,126.5,126.605
AAPL,2021-02-22 17:15:00+00:00,126.57,126.675,126.5,126.54
AAPL,2021-02-22 17:20:00+00:00,126.64,126.72,126.52,126.575
AAPL,2021-02-22 17:25:00+00:00,126.73,126.775,126.545,126.635
AAPL,2021-02-22 17:30:00+00:00,126.8,126.865,126.64,126.74
AAPL,2021-02-22 17:35:00+00:00,127.035,127.08,126.75,126.79
AAPL,2021-02-22 17:40:00+00:00,127.05,127.13,126.92,127.03
AAPL,2021-02-22 17:45:00+00:00,126.955,127.16,126.95,127.055
AAPL,2021-02-22 17:50:00+00:00,127.19,127.23,126.93,126.955
AAPL,2021-02-22 17:55:00+00:00,127.255,127.255,127.075,127.19
AAPL,2021-02-22 18:00:00+00:00,127.085,127.3,127.05,127.275
AAPL,2021-02-22 18:05:00+00:00,127.07,127.14,127.0,127.09
AAPL,2021-02-22 18:10:00+00:00,127.08,127.155,126.94,127.055
AAPL,2021-02-22 18:15:00+00:00,127.08,127.2,127.045,127.08
AAPL,2021-02-22 18:20:00+00:00,127.28,127.32,127.08,127.08
AAPL,2021-02-22 18:25:00+00:00,127.26,127.315,127.11,127.28
AAPL,2021-02-22 18:30:00+00:00,127.37,127.44,127.24,127.25
AAPL,2021-02-22 18:35:00+00:00,127.57,127.63,127.355,127.37
AAPL,2021-02-22 18:40:00+00:00,127.62,127.62,127.485,127.57
AAPL,2021-02-22 18:45:00+00:00,127.55,127.62,127.52,127.615
AAPL,2021-02-22 18:50:00+00:00,127.815,127.87,127.55,127.555
AAPL,2021-02-22 18:55:00+00:00,127.76,127.975,127.69,127.815
AAPL,2021-02-22 19:00:00+00:00,127.645,127.805,127.605,127.76
AAPL,2021-02-22 19:05:00+00:00,127.68,127.765,127.595,127.64
AAPL,2021-02-22 19:10:00+00:00,127.515,127.69,127.49,127.655
AAPL,2021-02-22 19:15:00+00:00,127.695,127.78,127.515,127.53
AAPL,2021-02-22 19:20:00+00:00,127.725,127.755,127.67,127.68
AAPL,2021-02-22 19:25:00+00:00,127.66,127.82,127.66,127.725
AAPL,2021-02-22 19:30:00+00:00,127.63,127.71,127.59,127.665
AAPL,2021-02-22 19:35:00+00:00,127.54,127.65,127.515,127.63
AAPL,2021-02-22 19:40:00+00:00,127.45,127.59,127.415,127.525
AAPL,2021-02-22 19:45:00+00:00,127.35,127.525,127.345,127.45
AAPL,2021-02-22 19:50:00+00:00,127.32,127.55,127.315,127.355
AAPL,2021-02-22 19:55:00+00:00,127.285,127.375,127.19,127.315
AAPL,2021-02-22 20:00:00+00:00,127.04,127.29,126.995,127.28
AAPL,2021-02-22 20:05:00+00:00,126.99,127.07,126.925,127.04
AAPL,2021-02-22 20:10:00+00:00,126.805,127.01,126.755,126.98
AAPL,2021-02-22 20:15:00+00:00,126.79,127.01,126.775,126.81
AAPL,2021-02-22 20:20:00+00:00,126.565,126.845,126.515,126.81
AAPL,2021-02-22 20:25:00+00:00,126.49,126.635,126.465,126.55
AAPL,2021-02-22 20:30:00+00:00,126.54,126.75,126.46,126.47
AAPL,2021-02-22 20:35:00+00:00,126.31,126.565,126.305,126.545
AAPL,2021-02-22 20:40:00+00:00,126.295,126.48,126.145,126.31
AAPL,2021-02-22 20:45:00+00:00,126.44,126.545,126.295,126.295
AAPL,2021-02-22 20:50:00+00:00,126.14,126.455,126.11,126.445
AAPL,2021-02-22 20:55:00+00:00,126.01,126.41,126.0,126.15
AAPL,2021-02-22 21:00:00+00:00,126.01,126.01,126.01,126.01
AAPL,2021-02-23 14:30:00+00:00,123.315,123.76,122.5,123.75
AAPL,2021-02-23 14:35:00+00:00,122.035,123.35,121.47,123.3
AAPL,2021-02-23 14:40:00+00:00,120.59,122.335,120.38,121.945
AAPL,2021-02-23 14:45:00+00:00,119.83,120.86,118.39,120.8
AAPL,2021-02-23 14:50:00+00:00,121.2,121.325,119.54,119.82
AAPL,2021-02-23 14:55:00+00:00,121.735,121.89,121.145,121.18
AAPL,2021-02-23 15:00:00+00:00,122.15,122.45,121.42,121.72
AAPL,2021-02-23 15:05:00+00:00,122.29,122.35,121.45,122.17
AAPL,2021-02-23 15:10:00+00:00,121.88,122.425,121.85,122.27
AAPL,2021-02-23 15:15:00+00:00,122.28,122.315,121.545,121.875
AAPL,2021-02-23 15:20:00+00:00,122.975,123.0,121.9,122.28
AAPL,2021-02-23 15:25:00+00:00,123.21,123.22,122.89,122.97
AAPL,2021-02-23 15:30:00+00:00,122.915,123.23,122.575,123.205
AAPL,2021-02-23 15:35:00+00:00,122.855,122.955,122.58,122.87
AAPL,2021-02-23 15:40:00+00:00,123.265,123.3,122.85,122.89
AAPL,2021-02-23 15:45:00+00:00,123.725,123.92,123.13,123.275
AAPL,2021-02-23 15:50:00+00:00,123.855,123.855,123.39,123.72
AAPL,2021-02-23 15:55:00+00:00,123.625,123.915,123.565,123.85
AAPL,2021-02-23 16:00:00+00:00,123.885,123.91,123.44,123.645
AAPL,2021-02-23 16:05:00+00:00,123.95,124.115,123.72,123.87
AAPL,2021-02-23 16:10:00+00:00,123.65,124.065,123.65,123.94
AAPL,2021-02-23 16:15:00+00:00,123.33,123.89,123.27,123.66
AAPL,2021-02-23 16:20:00+00:00,123.03,123.36,123.02,123.315
AAPL,2021-02-23 16:25:00+00:00,123.02,123.09,122.81,123.045
AAPL,2021-02-23 16:30:00+00:00,123.09,123.09,122.615,123.015
AAPL,2021-02-23 16:35:00+00:00,122.79,123.24,122.73,123.11
AAPL,2021-02-23 16:40:00+00:00,122.505,122.91,122.4,122.83
AAPL,2021-02-23 16:45:00+00:00,122.2,122.59,122.185,122.505
AAPL,2021-02-23 16:50:00+00:00,122.315,122.475,122.04,122.19
AAPL,2021-02-23 16:55:00+00:00,122.13,122.33,122.02,122.31
AAPL,2021-02-23 17:00:00+00:00,121.69,122.11,121.62,122.11
AAPL,2021-02-23 17:05:00+00:00,121.545,121.83,121.37,121.69
AAPL,2021-02-23 17:10:00+00:00,121.545,121.7,121.4,121.535
AAPL,2021-02-23 17:15:00+00:00,122.065,122.065,121.315,121.54
AAPL,2021-02-23 17:20:00+00:00,122.16,122.26,121.79,122.06
AAPL,2021-02-23 17:25:00+00:00,122.45,122.53,122.15,122.16
AAPL,2021-02-23 17:30:00+00:00,122.47,122.635,122.39,122.43
AAPL,2021-02-23 17:35:00+00:00,121.755,122.47,121.71,122.47
AAPL,2021-02-23 17:40:00+00:00,121.64,121.8,121.545,121.73
AAPL,2021-02-23 17:45:00+00:00,121.7,121.87,121.515,121.63
AAPL,2021-02-23 17:50:00+00:00,122.525,122.57,121.58,121.7
AAPL,2021-02-23 17:55:00+00:00,122.13,122.81,121.89,122.72
AAPL,2021-02-23 18:00:00+00:00,122.67,122.74,121.91,122.15
AAPL,2021-02-23 18:05:00+00:00,122.76,122.775,122.42,122.67
AAPL,2021-02-23 18:10:00+00:00,122.95,123.075,122.64,122.73
AAPL,2021-02-23 18:15:00+00:00,123.12,123.245,122.925,122.955
AAPL,2021-02-23 18:20:00+00:00,123.615,123.65,123.04,123.12
AAPL,2021-02-23 18:25:00+00:00,123.55,123.745,123.43,123.62
AAPL,2021-02-23 18:30:00+00:00,124.0,124.03,123.46,123.555
AAPL,2021-02-23 18:35:00+00:00,124.12,124.24,123.94,124.02
AAPL,2021-02-23 18:40:00+00:00,123.935,124.18,123.8,124.13
AAPL,2021-02-23 18:45:00+00:00,123.85,124.08,123.7,123.955
AAPL,2021-02-23 18:50:00+00:00,123.87,124.0,123.69,123.845
AAPL,2021-02-23 18:55:00+00:00,124.405,124.6,123.84,123.855
AAPL,2021-02-23 19:00:00+00:00,124.47,124.54,124.2,124.4
AAPL,2021-02-23 19:05:00+00:00,124.97,124.99,124.48,124.48
AAPL,2021-02-23 19:10:00+00:00,124.95,125.105,124.88,124.965
AAPL,2021-02-23 19:15:00+00:00,124.96,125.04,124.67,124.94
AAPL,2021-02-23 19:20:00+00:00,125.095,125.18,124.94,124.95
AAPL,2021-02-23 19:25:00+00:00,124.765,125.095,124.7,125.085
AAPL,2021-02-23 19:30:00+00:00,124.48,124.99,124.48,124.765
AAPL,2021-02-23 19:35:00+00:00,124.47,124.67,124.41,124.485
AAPL,2021-02-23 19:40:00+00:00,124.785,124.905,124.46,124.485
AAPL,2021-02-23 19:45:00+00:00,125.04,125.09,124.765,124.765
AAPL,2021-02-23 19:50:00+00:00,125.25,125.4,125.03,125.03
AAPL,2021-02-23 19:55:00+00:00,125.63,125.63,125.11,125.24
AAPL,2021-02-23 20:00:00+00:00,125.535,125.7,125.47,125.64
AAPL,2021-02-23 20:05:00+00:00,126.1,126.24,125.51,125.53
AAPL,2021-02-23 20:10:00+00:00,126.455,126.47,125.98,126.105
AAPL,2021-02-23 20:15:00+00:00,126.36,126.53,126.3,126.47
AAPL,2021-02-23 20:20:00+00:00,126.41,126.515,126.24,126.38
AAPL,2021-02-23 20:25:00+00:00,126.65,126.7,126.19,126.41
AAPL,2021-02-23 20:30:00+00:00,126.29,126.705,126.245,126.675
AAPL,2021-02-23 20:35:00+00:00,126.29,126.47,126.115,126.295
AAPL,2021-02-23 20:40:00+00:00,126.11,126.39,125.9,126.295
AAPL,2021-02-23 20:45:00+00:00,126.275,126.41,126.11,126.11
AAPL,2021-02-23 20:50:00+00:00,125.955,126.295,125.82,126.295
AAPL,2021-02-23 20:55:00+00:00,125.7,126.11,125.69,125.945
AAPL,2021-02-23 21:00:00+00:00,125.7,125.7,125.7,125.7
AAPL,2021-02-24 14:30:00+00:00,124.25,125.34,123.9,124.71
AAPL,2021-02-24 14:35:00+00:00,124.09,124.275,123.61,124.245
AAPL,2021-02-24 14:40:00+00:00,123.79,124.28,123.585,124.11
AAPL,2021-02-24 14:45:00+00:00,124.03,124.385,123.665,123.79
AAPL,2021-02-24 14:50:00+00:00,123.66,124.19,123.52,124.055
AAPL,2021-02-24 14:55:00+00:00,123.36,123.93,123.21,123.66
AAPL,2021-02-24 15:00:00+00:00,122.375,123.42,122.31,123.335
AAPL,2021-02-24 15:05:00+00:00,122.96,122.97,122.23,122.385
AAPL,2021-02-24 15:10:00+00:00,123.015,123.27,122.74,122.965
AAPL,2021-02-24 15:15:00+00:00,123.43,123.48,123.015,123.025
AAPL,2021-02-24 15:20:00+00:00,123.86,123.88,123.355,123.42
AAPL,2021-02-24 15:25:00+00:00,124.03,124.075,123.8,123.85
AAPL,2021-02-24 15:30:00+00:00,124.035,124.275,123.65,124.015
AAPL,2021-02-24 15:35:00+00:00,123.785,124.055,123.53,124.045
AAPL,2021-02-24 15:40:00+00:00,123.795,123.85,123.5,123.785
AAPL,2021-02-24 15:45:00+00:00,123.89,123.9,123.64,123.77
AAPL,2021-02-24 15:50:00+00:00,124.05,124.07,123.6,123.895
AAPL,2021-02-24 15:55:00+00:00,124.275,124.475,124.05,124.065
AAPL,2021-02-24 16:00:00+00:00,124.1,124.425,124.09,124.23
AAPL,2021-02-24 16:05:00+00:00,123.995,124.28,123.955,124.08
AAPL,2021-02-24 16:10:00+00:00,124.345,124.43,123.995,123.995
AAPL,2021-02-24 16:15:00+00:00,124.595,124.67,124.385,124.385
AAPL,2021-02-24 16:20:00+00:00,124.7,124.74,124.58,124.65
AAPL,2021-02-24 16:25:00+00:00,124.56,124.93,124.53,124.69
AAPL,2021-02-24 16:30:00+00:00,124.84,124.87,124.56,124.56
AAPL,2021-02-24 16:35:00+00:00,124.72,124.85,124.67,124.835
AAPL,2021-02-24 16:40:00+00:00,124.245,124.73,124.16,124.73
AAPL,2021-02-24 16:45:00+00:00,124.72,124.78,124.225,124.245
AAPL,2021-02-24 16:50:00+00:00,124.68,124.915,124.66,124.715
AAPL,2021-02-24 16:55:00+00:00,124.55,124.7,124.44,124.69
AAPL,2021-02-24 17:00:00+00:00,125.02,125.03,124.52,124.525
AAPL,2021-02-24 17:05:00+00:00,124.83,125.0,124.765,124.995
AAPL,2021-02-24 17:10:00+00:00,124.83,124.89,124.72,124.835
AAPL,2021-02-24 17:15:00+00:00,124.97,124.985,124.67,124.825
AAPL,2021-02-24 17:20:00+00:00,124.91,125.0,124.835,124.985
AAPL,2021-02-24 17:25:00+00:00,125.11,125.1,124.84,124.89
AAPL,2021-02-24 17:30:00+00:00,125.0,125.14,124.95,125.11
AAPL,2021-02-24 17:35:00+00:00,125.005,125.1,124.95,124.99
AAPL,2021-02-24 17:40:00+00:00,124.72,125.015,124.705,125.015
AAPL,2021-02-24 17:45:00+00:00,124.735,124.825,124.69,124.72
AAPL,2021-02-24 17:50:00+00:00,124.56,124.93,124.52,124.715
AAPL,2021-02-24 17:55:00+00:00,124.435,124.58,124.42,124.56
AAPL,2021-02-24 18:00:00+00:00,124.02,124.45,123.99,124.44
AAPL,2021-02-24 18:05:00+00:00,124.235,124.26,123.95,124.0
AAPL,2021-02-24 18:10:00+00:00,124.405,124.44,124.16,124.235
AAPL,2021-02-24 18:15:00+00:00,124.21,124.45,124.2,124.4
AAPL,2021-02-24 18:20:00+00:00,124.42,124.475,124.105,124.205
AAPL,2021-02-24 18:25:00+00:00,124.455,124.58,124.425,124.435
AAPL,2021-02-24 18:30:00+00:00,124.995,125.055,124.44,124.45
AAPL,2021-02-24 18:35:00+00:00,124.99,125.18,124.89,124.985
AAPL,2021-02-24 18:40:00+00:00,124.885,125.015,124.68,124.99
AAPL,2021-02-24 18:45:00+00:00,124.72,124.895,124.61,124.895
AAPL,2021-02-24 18:50:00+00:00,124.86,125.025,124.695,124.725
AAPL,2021-02-24 18:55:00+00:00,124.895,124.93,124.675,124.865
AAPL,2021-02-24 19:00:00+00:00,124.74,124.985,124.7,124.92
AAPL,2021-02-24 19:05:00+00:00,124.575,124.72,124.41,124.72
AAPL,2021-02-24 19:10:00+00:00,124.38,124.655,124.325,124.58
AAPL,2021-02-24 19:15:00+00:00,124.555,124.59,124.365,124.39
AAPL,2021-02-24 19:20:00+00:00,124.435,124.63,124.325,124.55
AAPL,2021-02-24 19:25:00+00:00,124.48,124.59,124.39,124.44
AAPL,2021-02-24 19:30:00+00:00,124.44,124.615,124.3,124.475
AAPL,2021-02-24 19:35:00+00:00,124.53,124.525,124.41,124.44
AAPL,2021-02-24 19:40:00+00:00,124.635,124.775,124.535,124.54
AAPL,2021-02-24 19:45:00+00:00,124.44,124.64,124.395,124.635
AAPL,2021-02-24 19:50:00+00:00,124.455,124.635,124.42,124.425
AAPL,2021-02-24 19:55:00+00:00,124.46,124.625,124.425,124.475
AAPL,2021-02-24 20:00:00+00:00,124.46,124.62,124.3,124.465
AAPL,2021-02-24 20:05:00+00:00,124.325,124.51,124.315,124.465
AAPL,2021-02-24 20:10:00+00:00,124.465,124.465,124.23,124.325
AAPL,2021-02-24 20:15:00+00:00,124.335,124.555,124.36,124.47
AAPL,2021-02-24 20:20:00+00:00,124.56,124.575,124.295,124.325
AAPL,2021-02-24 20:25:00+00:00,124.93,124.92,124.49,124.535
AAPL,2021-02-24 20:30:00+00:00,125.035,125.045,124.76,124.92
AAPL,2021-02-24 20:35:00+00:00,125.145,125.205,124.99,125.045
AAPL,2021-02-24 20:40:00+00:00,124.84,125.16,124.74,125.145
AAPL,2021-02-24 20:45:00+00:00,124.92,124.97,124.795,124.835
AAPL,2021-02-24 20:50:00+00:00,125.18,125.23,124.885,124.94
AAPL,2021-02-24 20:55:00+00:00,125.48,125.55,125.21,125.21
AAPL,2021-02-24 21:00:00+00:00,125.48,125.48,125.48,125.48
AAPL,2021-02-25 14:30:00+00:00,125.185,125.42,124.21,124.69
AAPL,2021-02-25 14:35:00+00:00,126.03,126.45,125.23,125.23
AAPL,2021-02-25 14:40:00+00:00,125.23,126.09,125.225,126.04
AAPL,2021-02-25 14:45:00+00:00,125.43,125.965,125.2,125.25
AAPL,2021-02-25 14:50:00+00:00,124.76,125.55,124.63,125.44
AAPL,2021-02-25 14:55:00+00:00,124.635,124.855,124.49,124.76
AAPL,2021-02-25 15:00:00+00:00,124.04,124.65,123.85,124.63
AAPL,2021-02-25 15:05:00+00:00,123.995,124.205,123.6,124.03
AAPL,2021-02-25 15:10:00+00:00,123.985,124.385,123.8,124.035
AAPL,2021-02-25 15:15:00+00:00,124.09,124.17,123.875,123.97
AAPL,2021-02-25 15:20:00+00:00,124.14,124.58,124.04,124.095
AAPL,2021-02-25 15:25:00+00:00,124.01,124.17,123.845,124.135
AAPL,2021-02-25 15:30:00+00:00,123.91,124.04,123.76,124.03
AAPL,2021-02-25 15:35:00+00:00,123.53,123.97,123.53,123.895
AAPL,2021-02-25 15:40:00+00:00,123.6,123.79,123.37,123.525
AAPL,2021-02-25 15:45:00+00:00,123.345,123.625,123.13,123.6
AAPL,2021-02-25 15:50:00+00:00,123.7,123.72,123.21,123.35
AAPL,2021-02-25 15:55:00+00:00,124.0,124.0,123.675,123.685
AAPL,2021-02-25 16:00:00+00:00,123.925,124.06,123.7,123.995
AAPL,2021-02-25 16:05:00+00:00,124.06,124.165,123.61,123.9
AAPL,2021-02-25 16:10:00+00:00,124.01,124.165,123.885,124.045
AAPL,2021-02-25 16:15:00+00:00,124.08,124.09,123.84,124.02
AAPL,2021-02-25 16:20:00+00:00,123.72,124.235,123.59,124.095
AAPL,2021-02-25 16:25:00+00:00,123.69,123.805,123.49,123.705
AAPL,2021-02-25 16:30:00+00:00,123.57,123.7,123.5,123.7
AAPL,2021-02-25 16:35:00+00:00,123.24,123.585,123.155,123.545
AAPL,2021-02-25 16:40:00+00:00,123.095,123.25,123.03,123.245
AAPL,2021-02-25 16:45:00+00:00,122.585,123.12,122.585,123.095
AAPL,2021-02-25 16:50:00+00:00,122.9,123.075,122.46,122.59
AAPL,2021-02-25 16:55:00+00:00,122.595,122.98,122.5,122.89
AAPL,2021-02-25 17:00:00+00:00,122.72,122.72,122.33,122.605
AAPL,2021-02-25 17:05:00+00:00,122.43,122.885,122.38,122.715
AAPL,2021-02-25 17:10:00+00:00,122.77,122.85,122.14,122.43
AAPL,2021-02-25 17:15:00+00:00,122.46,122.785,122.41,122.745
AAPL,2021-02-25 17:20:00+00:00,122.65,122.73,122.35,122.47
AAPL,2021-02-25 17:25:00+00:00,122.305,122.65,122.15,122.65
AAPL,2021-02-25 17:30:00+00:00,122.01,122.33,121.91,122.25
AAPL,2021-02-25 17:35:00+00:00,122.31,122.36,121.87,122.045
AAPL,2021-02-25 17:40:00+00:00,122.195,122.43,122.005,122.29
AAPL,2021-02-25 17:45:00+00:00,122.13,122.54,121.995,122.2
AAPL,2021-02-25 17:50:00+00:00,121.66,122.205,121.66,122.1
AAPL,2021-02-25 17:55:00+00:00,121.31,121.94,121.26,121.64
AAPL,2021-02-25 18:00:00+00:00,121.55,121.745,120.75,121.285
AAPL,2021-02-25 18:05:00+00:00,121.86,121.88,121.31,121.57
AAPL,2021-02-25 18:10:00+00:00,122.09,122.1,121.635,121.855
AAPL,2021-02-25 18:15:00+00:00,122.425,122.455,121.91,122.06
AAPL,2021-02-25 18:20:00+00:00,122.38,122.62,122.1,122.435
AAPL,2021-02-25 18:25:00+00:00,122.12,122.45,121.96,122.42
AAPL,2021-02-25 18:30:00+00:00,122.0,122.17,121.8,122.115
AAPL,2021-02-25 18:35:00+00:00,122.45,122.45,121.76,122.0
AAPL,2021-02-25 18:40:00+00:00,122.39,122.64,122.14,122.45
AAPL,2021-02-25 18:45:00+00:00,122.33,122.455,122.05,122.4
AAPL,2021-02-25 18:50:00+00:00,121.985,122.33,121.9,122.33
AAPL,2021-02-25 18:55:00+00:00,122.2,122.305,121.86,121.975
AAPL,2021-02-25 19:00:00+00:00,122.62,122.67,122.05,122.17
AAPL,2021-02-25 19:05:00+00:00,123.04,123.04,122.62,122.62
AAPL,2021-02-25 19:10:00+00:00,122.92,123.115,122.88,123.03
AAPL,2021-02-25 19:15:00+00:00,123.24,123.24,122.92,122.92
AAPL,2021-02-25 19:20:00+00:00,123.115,123.43,123.06,123.225
AAPL,2021-02-25 19:25:00+00:00,123.155,123.2,122.98,123.1
AAPL,2021-02-25 19:30:00+00:00,122.775,123.22,122.77,123.15
AAPL,2021-02-25 19:35:00+00:00,122.495,122.81,122.455,122.78
AAPL,2021-02-25 19:40:00+00:00,122.31,122.71,122.29,122.505
AAPL,2021-02-25 19:45:00+00:00,122.345,122.49,122.115,122.32
AAPL,2021-02-25 19:50:00+00:00,122.055,122.56,121.995,122.38
AAPL,2021-02-25 19:55:00+00:00,122.06,122.255,122.02,122.06
AAPL,2021-02-25 20:00:00+00:00,121.77,122.25,121.76,122.03
AAPL,2021-02-25 20:05:00+00:00,121.58,121.94,121.41,121.775
AAPL,2021-02-25 20:10:00+00:00,121.74,121.94,121.495,121.585
AAPL,2021-02-25 20:15:00+00:00,121.545,121.81,121.42,121.715
AAPL,2021-02-25 20:20:00+00:00,121.28,121.78,121.24,121.535
AAPL,2021-02-25 20:25:00+00:00,121.325,121.635,121.25,121.31
AAPL,2021-02-25 20:30:00+00:00,121.095,121.58,121.06,121.295
AAPL,2021-02-25 20:35:00+00:00,120.83,121.22,120.55,121.08
AAPL,2021-02-25 20:40:00+00:00,121.44,121.52,120.53,120.84
AAPL,2021-02-25 20:45:00+00:00,121.835,122.06,121.29,121.44
AAPL,2021-02-25 20:50:00+00:00,121.64,122.0,121.21,121.81
AAPL,2021-02-25 20:55:00+00:00,120.995,121.495,120.995,121.495
AAPL,2021-02-25 21:00:00+00:00,120.995,120.995,120.995,120.995
AAPL,2021-02-26 14:30:00+00:00,122.48,123.18,122.255,122.56
AAPL,2021-02-26 14:35:00+00:00,123.465,123.465,122.195,122.43
AAPL,2021-02-26 14:40:00+00:00,123.22,123.93,122.91,123.475
AAPL,2021-02-26 14:45:00+00:00,123.19,123.63,122.89,123.22
AAPL,2021-02-26 14:50:00+00:00,122.585,123.36,122.5,123.155
AAPL,2021-02-26 14:55:00+00:00,122.29,122.58,122.015,122.58
AAPL,2021-02-26 15:00:00+00:00,122.375,122.39,121.69,122.34
AAPL,2021-02-26 15:05:00+00:00,121.65,122.36,121.57,122.36
AAPL,2021-02-26 15:10:00+00:00,121.915,122.065,121.305,121.615
AAPL,2021-02-26 15:15:00+00:00,122.47,122.59,121.63,121.92
AAPL,2021-02-26 15:20:00+00:00,122.29,122.785,122.27,122.47
AAPL,2021-02-26 15:25:00+00:00,121.49,122.85,121.4,122.31
AAPL,2021-02-26 15:30:00+00:00,121.73,121.94,121.46,121.51
AAPL,2021-02-26 15:35:00+00:00,122.85,122.88,121.4,121.72
AAPL,2021-02-26 15:40:00+00:00,123.0,123.28,122.61,122.86
AAPL,2021-02-26 15:45:00+00:00,123.47,123.54,123.04,123.04
AAPL,2021-02-26 15:50:00+00:00,123.905,124.105,123.24,123.475
AAPL,2021-02-26 15:55:00+00:00,123.825,124.005,123.6,123.865
AAPL,2021-02-26 16:00:00+00:00,124.08,124.09,123.55,123.9
AAPL,2021-02-26 16:05:00+00:00,123.755,124.21,123.65,124.08
AAPL,2021-02-26 16:10:00+00:00,123.4,123.925,123.21,123.76
AAPL,2021-02-26 16:15:00+00:00,123.205,123.565,123.055,123.45
